"rent.amount";"fire.insurance";"city";"area";"rooms";"bathroom";"parking.spaces";"floor";"animal";"furniture"
7.9035962896143;2.39789527279837;1;4.24849524204936;2;1;1;9;"acept";"not furnished"
7.79028238070348;3.43398720448515;1;4.0943445622221;2;2;2;6;"acept";"not furnished"
9.39266192877014;5.03043792139244;1;6.04025471127741;5;4;4;7;"acept";"not furnished"
7.90100705199242;3.55534806148941;1;4.35670882668959;2;2;2;12;"acept";"not furnished"
8.65869275368994;4.29045944114839;1;5.06259503302697;3;4;2;4;"acept";"not furnished"
8.1605182474775;3.80666248977032;1;5.19295685089021;3;4;3;3;"acept";"not furnished"
7.39018142822643;3.04452243772342;1;4.0943445622221;2;1;1;13;"acept";"furnished"
6.68461172766793;2.39789527279837;0;3.91202300542815;2;1;1;1;"acept";"not furnished"
9.22621372113247;4.85981240436167;1;5.76205138278018;4;6;4;13;"acept";"furnished"
9.23014299927236;4.86753445045558;1;4.57471097850338;2;2;0;27;"not acept";"furnished"
7.00306545878646;2.83321334405622;1;4.70048036579242;2;2;0;0;"not acept";"not furnished"
8.05420489706441;3.87120101090789;1;5.79909265446053;1;3;8;0;"acept";"not furnished"
7.09007683577609;2.77258872223978;0;4.21950770517611;2;1;2;1;"acept";"not furnished"
7.69621263934641;3.52636052461616;1;4.38202663467388;2;2;2;0;"acept";"not furnished"
7.21670948670946;3.04452243772342;1;4.24849524204936;2;1;0;0;"not acept";"furnished"
8.51719319141624;4.33073334028633;1;5.29831736654804;3;4;5;0;"acept";"not furnished"
8.24275634571448;3.89182029811063;1;4.90527477843843;3;4;3;12;"not acept";"not furnished"
7.67322312112171;3.3322045101752;1;3.58351893845611;1;1;0;9;"acept";"not furnished"
7.59588991771854;3.40119738166216;1;4.14313472639153;2;3;1;0;"acept";"not furnished"
9.61580548008435;5.25227342804663;1;5.35658627467201;4;3;4;1;"acept";"not furnished"
9.19115755255941;4.99721227376411;0;6.08677472691231;4;4;4;0;"acept";"not furnished"
7.17011954344963;2.99573227355399;1;3.80666248977032;2;1;0;0;"not acept";"not furnished"
9.21034037197618;5.01727983681492;1;6.09582456243222;4;4;5;0;"acept";"furnished"
7.82404601085629;3.46573590279973;1;4.43081679884331;1;1;1;1;"not acept";"not furnished"
9.61580548008435;5.25227342804663;1;6.20455776256869;5;5;4;11;"not acept";"not furnished"
8.24275634571448;3.89182029811063;1;3.58351893845611;1;1;1;11;"not acept";"furnished"
8.26873183211774;4.07753744390572;0;6.02586597382531;4;4;5;0;"acept";"not furnished"
8.00636756765025;3.66356164612965;1;4.49980967033027;3;2;2;11;"not acept";"not furnished"
6.25382881157547;1.94591014905531;0;3.91202300542815;1;1;0;4;"acept";"not furnished"
7.69621263934641;3.3322045101752;1;3.25809653802148;1;1;0;2;"acept";"furnished"
8.61703852638595;2.94443897916644;1;4.88280192258637;3;2;2;14;"acept";"furnished"
8.07090608878782;2.56494935746154;1;3.89182029811063;1;1;1;4;"not acept";"not furnished"
9.04782144247841;4.68213122712422;1;4.43081679884331;2;3;2;30;"not acept";"furnished"
8.69951474821019;4.34380542185368;1;4.57471097850338;3;1;1;2;"acept";"furnished"
9.21034037197618;4.84418708645859;1;5.4249500174814;4;3;3;10;"acept";"furnished"
8.1605182474775;3.97029191355212;1;5.29831736654804;3;3;2;0;"acept";"not furnished"
7.37775890822787;3.04452243772342;0;6.90775527898214;3;2;0;3;"acept";"not furnished"
8.00636756765025;3.8286413964891;0;5.53733426701854;3;4;2;0;"acept";"not furnished"
8.82981174915805;3.78418963391826;1;4.47733681447821;2;3;2;11;"acept";"not furnished"
7.60090245954208;3.25809653802148;1;4.90527477843843;2;1;0;2;"not acept";"not furnished"
7.37775890822787;3.2188758248682;1;4.78749174278205;2;1;1;0;"acept";"not furnished"
7.49554194388426;3.13549421592915;1;5.50533153593236;3;4;4;5;"acept";"not furnished"
7.49554194388426;3.13549421592915;0;4.46590811865458;3;2;1;9;"acept";"not furnished"
9.12695876303713;4.93447393313069;1;5.91889385427315;5;4;6;0;"acept";"not furnished"
7.6004023345004;3.25809653802148;1;4.44265125649032;3;2;3;3;"acept";"furnished"
8.1605182474775;3.80666248977032;1;4.06044301054642;1;1;1;1;"acept";"furnished"
9.39266192877014;5.19849703126583;1;5.07517381523383;3;5;2;0;"acept";"not furnished"
7.17011954344963;2.99573227355399;1;4.38202663467388;1;1;1;0;"not acept";"not furnished"
7.43838353004431;3.09104245335832;1;3.98898404656427;2;1;0;2;"not acept";"not furnished"
7.88231491898027;3.52636052461616;0;4.85203026391962;3;3;2;1;"acept";"not furnished"
7.78322401633604;3.43398720448515;1;4.24849524204936;2;1;1;3;"acept";"not furnished"
7.34987370473834;2.07944154167984;1;4.38202663467388;2;2;1;0;"not acept";"not furnished"
7.3132203870903;2.99573227355399;1;4.23410650459726;3;2;2;7;"acept";"not furnished"
7.69621263934641;3.3322045101752;1;3.73766961828337;1;1;1;4;"acept";"not furnished"
7.82404601085629;3.63758615972639;1;4.88280192258637;3;2;3;0;"acept";"not furnished"
8.77955745588373;4.58496747867057;1;5.59842195899838;3;3;1;0;"acept";"furnished"
8.51719319141624;4.33073334028633;1;5.19295685089021;3;3;3;0;"acept";"not furnished"
6.30991827822652;1.94591014905531;0;3.63758615972639;1;1;0;8;"acept";"not furnished"
9.61580548008435;5.25227342804663;1;5.90263333340137;4;5;5;8;"acept";"furnished"
8.16308637558322;2.39789527279837;1;4.17438726989564;2;2;1;18;"acept";"furnished"
7.88231491898027;3.52636052461616;1;3.73766961828337;1;1;1;14;"acept";"furnished"
8.11969625295725;3.76120011569356;1;4.61512051684126;3;4;2;5;"acept";"not furnished"
8.44998444172279;4.0943445622221;1;4.78749174278205;3;2;1;7;"acept";"not furnished"
9.06762406977459;4.87519732320115;1;5.63478960316925;3;3;7;0;"acept";"not furnished"
7.9373746961633;3.58351893845611;1;5.29831736654804;4;4;2;8;"acept";"furnished"
6.72142570079064;2.39789527279837;0;3.73766961828337;1;1;0;1;"acept";"not furnished"
9.39266192877014;5.03043792139244;1;5.19295685089021;3;2;1;8;"acept";"furnished"
7.33432935030054;2.99573227355399;1;3.25809653802148;1;1;0;6;"acept";"not furnished"
7.67322312112171;3.3322045101752;1;4.53259949315326;2;1;1;1;"acept";"not furnished"
8.36637030168165;4.00733318523247;1;4.74493212836325;3;1;2;5;"acept";"not furnished"
9.43348392329039;5.06890420222023;1;5.57215403217776;4;5;4;21;"acept";"not furnished"
6.92755790627832;2.56494935746154;0;3.73766961828337;2;1;1;4;"acept";"not furnished"
7.28550654852279;2.30258509299405;1;3.40119738166216;1;1;0;1;"not acept";"not furnished"
7.64969262371151;3.29583686600433;0;4.24849524204936;2;1;2;5;"acept";"not furnished"
8.47637119689598;4.11087386417331;1;4.02535169073515;2;2;1;11;"acept";"not furnished"
7.49554194388426;3.3322045101752;1;4.17438726989564;2;1;0;0;"acept";"not furnished"
6.21460809842219;1.94591014905531;0;3.87120101090789;1;1;0;4;"not acept";"not furnished"
8.36637030168165;4.00733318523247;1;4.55387689160054;3;2;1;10;"not acept";"furnished"
8.3774712482411;4.18965474202643;0;5.19295685089021;4;3;2;0;"acept";"not furnished"
8.07090608878782;3.71357206670431;1;4.70048036579242;3;2;2;14;"acept";"not furnished"
7.38709023565676;3.04452243772342;1;4.38202663467388;3;2;3;1;"acept";"not furnished"
7.77317368048254;3.63758615972639;1;4.85981240436167;2;3;2;16;"acept";"furnished"
9.21034037197618;4.84418708645859;1;5.42053499927229;4;4;3;4;"not acept";"not furnished"
8.55641390456952;4.18965474202643;1;5.02388052084628;3;3;1;5;"not acept";"furnished"
9.10497985631836;4.91265488573605;1;6.21460809842219;4;4;3;0;"acept";"not furnished"
7.37775890822787;3.2188758248682;1;4.35670882668959;2;1;3;0;"acept";"not furnished"
6.21460809842219;1.94591014905531;0;4.02535169073515;1;1;0;12;"acept";"not furnished"
8.10167774745457;3.91202300542815;1;4.78749174278205;1;1;4;0;"acept";"furnished"
8.21608809863232;4.02535169073515;1;5.39362754635236;3;3;3;0;"acept";"not furnished"
7.78945456608667;3.43398720448515;1;3.52636052461616;1;1;0;3;"not acept";"furnished"
8.10167774745457;3.73766961828337;1;4.0943445622221;2;1;1;5;"acept";"furnished"
7.45703208912238;1.79175946922805;1;3.98898404656427;1;1;0;2;"acept";"not furnished"
8.83927669058535;4.47733681447821;1;4.86753445045558;3;2;1;2;"acept";"furnished"
7.78322401633604;3.43398720448515;1;3.93182563272433;2;1;1;12;"not acept";"furnished"
7.13089883029635;2.77258872223978;1;4.0943445622221;1;1;0;1;"acept";"not furnished"
8.98719682066197;4.79579054559674;1;5.7037824746562;5;6;2;0;"not acept";"not furnished"
8.77183540978982;4.40671924726425;1;5.12989871492307;4;4;4;9;"acept";"not furnished"
8.2147358333823;3.85014760171006;0;5.29831736654804;3;3;2;8;"acept";"not furnished"
8.10167774745457;3.91202300542815;1;5.15905529921453;3;1;1;0;"acept";"not furnished"
7.1066061377273;2.77258872223978;1;4.11087386417331;2;1;0;1;"not acept";"not furnished"
8.1605182474775;3.80666248977032;1;4.60517018598809;3;3;3;5;"acept";"not furnished"
7.66152708135852;3.46573590279973;1;4.60517018598809;3;1;4;0;"acept";"not furnished"
7.69621263934641;3.3322045101752;1;3.80666248977032;1;2;1;11;"acept";"not furnished"
7.74066440191724;3.40119738166216;1;4.17438726989564;2;2;1;1;"acept";"not furnished"
7.7931743471892;3.43398720448515;1;4.38202663467388;2;1;2;2;"acept";"furnished"
7.49554194388426;3.3322045101752;1;4.49980967033027;2;1;0;0;"acept";"not furnished"
9.21034037197618;5.01727983681492;1;5.63835466933375;4;4;8;0;"acept";"furnished"
8.03915739047324;3.85014760171006;1;5.85793315448346;3;4;4;0;"acept";"not furnished"
9.04782144247841;4.68213122712422;1;5.94017125272043;4;5;4;4;"acept";"furnished"
8.73230457103318;4.54329478227;0;5.98141421125448;4;6;3;0;"acept";"not furnished"
7.59588991771854;3.40119738166216;1;4.78749174278205;3;2;3;0;"not acept";"not furnished"
9.53964411911878;5.17614973257383;1;5.7037824746562;3;5;2;12;"not acept";"furnished"
8.77955745588373;4.4188406077966;1;4.57471097850338;2;3;1;5;"acept";"not furnished"
7.24422751560335;2.89037175789616;1;3.55534806148941;1;1;0;1;"acept";"not furnished"
6.90775527898214;2.56494935746154;1;2.99573227355399;1;1;0;1;"not acept";"not furnished"
7.67600993202889;2.07944154167984;1;3.89182029811063;2;1;1;3;"acept";"furnished"
7.3132203870903;1.79175946922805;1;4.63472898822964;3;2;1;2;"acept";"not furnished"
7.74066440191724;3.40119738166216;1;4.53259949315326;3;3;2;15;"not acept";"not furnished"
6.98471632011827;2.63905732961526;0;4.4188406077966;1;1;1;4;"not acept";"not furnished"
8.1605182474775;3.80666248977032;1;5.06259503302697;4;4;3;4;"acept";"furnished"
9.04782144247841;4.85203026391962;1;6.5510803350434;6;6;6;0;"acept";"not furnished"
8.85366542803745;4.48863636973214;1;5.33753807970132;3;2;1;5;"acept";"not furnished"
9.39266192877014;5.03043792139244;1;4.99043258677874;2;3;2;3;"not acept";"furnished"
8.68270762989381;4.31748811353631;1;5.01063529409626;2;2;1;1;"acept";"furnished"
9.07107830464268;4.70953020131233;1;4.90527477843843;2;2;1;12;"acept";"not furnished"
9.16115012778541;4.969813299576;1;6.27287700654617;4;4;6;0;"acept";"not furnished"
7.3132203870903;2.99573227355399;1;4.24849524204936;2;1;1;3;"acept";"not furnished"
8.73230457103318;4.54329478227;1;5.81413053182507;3;4;4;0;"acept";"furnished"
8.64822145382264;4.29045944114839;1;4.46590811865458;2;3;2;16;"not acept";"not furnished"
7.9373746961633;3.58351893845611;1;3.89182029811063;2;1;1;9;"acept";"furnished"
8.63052187672324;4.26267987704132;1;4.68213122712422;3;2;2;7;"acept";"not furnished"
6.90775527898214;2.77258872223978;1;3.55534806148941;1;1;0;0;"acept";"not furnished"
7.82404601085629;3.63758615972639;1;5.01063529409626;3;2;2;0;"acept";"not furnished"
8.83346272071993;4.46590811865458;1;4.52178857704904;2;1;1;11;"not acept";"not furnished"
8.69951474821019;4.34380542185368;1;4.38202663467388;4;4;3;5;"acept";"not furnished"
8.07090608878782;3.71357206670431;1;3.46573590279973;1;1;1;13;"not acept";"furnished"
7.82404601085629;3.46573590279973;1;3.63758615972639;1;1;0;11;"acept";"not furnished"
7.24422751560335;2.89037175789616;1;4.46590811865458;3;2;1;17;"acept";"not furnished"
9.61580548008435;5.52146091786225;1;4.38202663467388;2;1;1;1;"acept";"not furnished"
7.86326672400957;3.49650756146648;1;3.63758615972639;1;1;1;14;"not acept";"furnished"
7.09007683577609;2.94443897916644;1;4.17438726989564;2;1;0;0;"acept";"not furnished"
8.3187422526924;4.12713438504509;1;4.60517018598809;7;4;0;0;"acept";"not furnished"
7.85554467791566;3.49650756146648;1;4.83628190695148;2;1;0;13;"acept";"not furnished"
7.69621263934641;3.52636052461616;1;4.43081679884331;2;2;1;0;"acept";"not furnished"
7.9550742732627;3.61091791264422;1;4.24849524204936;2;2;1;3;"acept";"not furnished"
8.94806610345893;4.75359019110636;1;5.07517381523383;3;2;1;1;"acept";"not furnished"
7.17011954344963;2.83321334405622;0;4.44265125649032;3;2;1;1;"acept";"not furnished"
7.62608275807238;2.484906649788;1;3.61091791264422;1;1;1;4;"acept";"not furnished"
7.09007683577609;2.77258872223978;0;4.54329478227;2;1;1;1;"acept";"not furnished"
8.85366542803745;4.48863636973214;0;4.92725368515721;3;3;0;2;"acept";"not furnished"
8.18088094199639;3.8286413964891;1;4.56434819146784;3;3;0;6;"acept";"not furnished"
7.77779262633883;3.43398720448515;1;3.71357206670431;1;1;1;16;"acept";"furnished"
8.06463647577422;3.87120101090789;0;5.33753807970132;3;2;4;0;"acept";"not furnished"
7.09007683577609;2.77258872223978;1;3.55534806148941;1;1;0;7;"acept";"not furnished"
6.92264389147589;2.56494935746154;1;3.80666248977032;1;1;0;22;"not acept";"not furnished"
8.98719682066197;4.62497281328427;1;5.4380793089232;2;3;3;17;"acept";"furnished"
8.1605182474775;3.97029191355212;1;5.29831736654804;3;2;4;0;"acept";"not furnished"
7.82404601085629;3.46573590279973;1;5.54126354515843;4;4;0;15;"acept";"furnished"
9.21034037197618;4.84418708645859;1;5.99146454710798;4;4;3;1;"acept";"furnished"
9.36734412078585;5.00394630594546;1;5.6937321388027;4;5;5;19;"acept";"not furnished"
8.85366542803745;4.66343909411207;1;6.39692965521615;3;5;8;0;"acept";"not furnished"
7.08673793451058;2.77258872223978;1;3.61091791264422;1;1;1;1;"not acept";"furnished"
7.05789793741186;2.70805020110221;1;3.58351893845611;1;1;0;4;"acept";"not furnished"
9.61580548008435;5.42053499927229;1;6.44413125670044;4;4;4;0;"acept";"not furnished"
7.00306545878646;2.83321334405622;1;4.60517018598809;2;1;0;0;"not acept";"not furnished"
7.3132203870903;3.13549421592915;1;4.31748811353631;2;1;1;0;"not acept";"not furnished"
9.5468126085974;5.18178355029209;1;4.89034912822175;3;3;2;19;"acept";"furnished"
8.00636756765025;3.66356164612965;1;5.01063529409626;3;2;0;1;"not acept";"not furnished"
8.10167774745457;3.73766961828337;1;3.68887945411394;1;1;0;12;"not acept";"furnished"
8.53699581871242;4.17438726989564;1;4.53259949315326;3;3;0;16;"not acept";"furnished"
8.98719682066197;4.79579054559674;1;5.99146454710798;4;3;3;0;"acept";"not furnished"
9.27143547133599;5.07517381523383;0;6.21460809842219;6;6;3;0;"acept";"not furnished"
7.60090245954208;3.25809653802148;1;3.55534806148941;1;1;1;14;"not acept";"not furnished"
7.64969262371151;3.29583686600433;1;2.39789527279837;1;1;0;1;"not acept";"furnished"
8.8246778911642;4.46590811865458;1;5.61677109766657;4;4;3;9;"acept";"not furnished"
8.98719682066197;4.62497281328427;1;5.76832099579377;4;4;2;7;"acept";"not furnished"
8.24275634571448;3.89182029811063;1;3.98898404656427;1;1;1;7;"acept";"not furnished"
9.61580548008435;5.52146091786225;1;6.49223983502047;4;5;5;12;"acept";"furnished"
9.25913053614561;5.06259503302697;1;5.79909265446053;5;3;6;0;"acept";"not furnished"
9.03598698483141;4.67282883446191;1;4.96284463025991;3;3;2;20;"acept";"not furnished"
7.54960916515453;3.2188758248682;0;4.15888308335967;2;2;2;30;"acept";"not furnished"
8.41183267575841;4.06044301054642;1;5.05624580534831;3;2;0;7;"acept";"not furnished"
7.60090245954208;3.25809653802148;1;3.3322045101752;1;1;0;5;"acept";"not furnished"
8.29404964010203;3.93182563272433;1;4.72738781871234;3;4;2;7;"acept";"not furnished"
8.41183267575841;4.06044301054642;1;4.70048036579242;3;2;1;1;"acept";"not furnished"
7.84658997529119;3.17805383034795;1;4.49980967033027;3;2;1;13;"acept";"not furnished"
8.73230457103318;4.36944785246702;1;4.86753445045558;3;2;2;15;"not acept";"not furnished"
7.97246601597457;3.61091791264422;1;3.52636052461616;1;1;1;6;"not acept";"furnished"
7.50878717063428;3.17805383034795;1;4.00733318523247;1;1;0;3;"not acept";"furnished"
8.43381158247719;4.07753744390572;1;4.61512051684126;3;3;2;1;"acept";"not furnished"
8.29404964010203;3.93182563272433;1;4.27666611901606;1;2;2;19;"acept";"not furnished"
6.90775527898214;2.56494935746154;0;3.2188758248682;1;1;0;3;"not acept";"not furnished"
7.24422751560335;2.89037175789616;1;3.80666248977032;1;1;0;2;"not acept";"not furnished"
8.00636756765025;3.66356164612965;1;5.88610403145016;5;4;0;7;"not acept";"not furnished"
7.49554194388426;3.3322045101752;1;4.49980967033027;2;2;1;0;"acept";"not furnished"
7.08170858610557;2.89037175789616;1;3.91202300542815;1;1;0;0;"acept";"furnished"
9.21034037197618;4.84418708645859;1;5.19295685089021;4;4;4;21;"not acept";"not furnished"
7.20785987143248;2.89037175789616;0;4.00733318523247;2;1;1;16;"not acept";"not furnished"
7.69621263934641;3.52636052461616;0;5.52146091786225;1;2;2;0;"acept";"not furnished"
7.72488843932307;3.36729582998647;1;3.89182029811063;1;1;0;9;"acept";"not furnished"
9.61580548008435;5.25227342804663;0;6.21460809842219;4;4;3;5;"not acept";"not furnished"
7.20042489294496;2.83321334405622;1;3.80666248977032;1;1;0;1;"not acept";"not furnished"
6.5510803350434;2.19722457733622;0;4.64439089914137;3;1;0;3;"not acept";"not furnished"
8.85366542803745;4.66343909411207;1;5.52146091786225;3;2;8;0;"acept";"not furnished"
7.17011954344963;2.83321334405622;0;4.31748811353631;3;1;2;3;"acept";"not furnished"
6.9555926083963;2.63905732961526;1;3.2188758248682;1;1;0;1;"not acept";"not furnished"
9.5468126085974;5.35185813347607;1;5.76832099579377;5;3;8;0;"acept";"not furnished"
7.27931883541462;2.94443897916644;1;4.02535169073515;1;1;0;9;"not acept";"not furnished"
8.13153071060425;3.78418963391826;1;4.47733681447821;2;1;1;3;"acept";"not furnished"
7.34601020991329;2.99573227355399;1;4.0943445622221;3;1;1;3;"acept";"not furnished"
7.54960916515453;3.2188758248682;1;3.91202300542815;1;1;0;1;"not acept";"not furnished"
9.04782144247841;4.68213122712422;1;4.56434819146784;3;2;2;14;"not acept";"furnished"
7.02286808608264;2.70805020110221;1;4.38202663467388;2;1;0;1;"not acept";"not furnished"
8.77955745588373;4.58496747867057;1;5.59842195899838;3;2;4;0;"acept";"not furnished"
9.04782144247841;4.68213122712422;1;5.52146091786225;4;4;4;4;"acept";"not furnished"
7.3132203870903;2.99573227355399;0;4.49980967033027;3;2;2;2;"acept";"not furnished"
7.82404601085629;3.46573590279973;1;4.56434819146784;2;1;1;8;"not acept";"not furnished"
7.46737106691756;3.13549421592915;1;4.38202663467388;3;1;1;1;"acept";"not furnished"
8.61250337122056;4.24849524204936;1;5.34710753071747;3;3;2;5;"acept";"not furnished"
8.51719319141624;4.33073334028633;1;4.969813299576;3;3;2;0;"acept";"furnished"
7.24422751560335;2.89037175789616;1;4.49980967033027;2;2;2;9;"not acept";"not furnished"
7.3132203870903;2.99573227355399;0;4.40671924726425;3;3;2;4;"acept";"not furnished"
6.88448665204278;2.56494935746154;1;3.55534806148941;1;1;1;1;"acept";"not furnished"
7.37775890822787;3.2188758248682;1;4.17438726989564;2;1;1;0;"acept";"not furnished"
7.64969262371151;3.29583686600433;1;3.13549421592915;1;1;0;23;"acept";"not furnished"
6.90775527898214;2.56494935746154;0;3.91202300542815;2;1;1;3;"acept";"not furnished"
9.28730141311231;4.91998092582813;1;5.48063892334199;3;5;3;14;"acept";"furnished"
8.68270762989381;4.31748811353631;0;5.36597601502185;3;3;2;1;"acept";"not furnished"
8.00636756765025;3.66356164612965;1;4.49980967033027;2;1;1;2;"acept";"not furnished"
8.43381158247719;4.24849524204936;1;5.52146091786225;3;5;4;0;"acept";"not furnished"
8.53699581871242;4.17438726989564;0;5.79909265446053;3;3;2;10;"not acept";"not furnished"
9.02401079378469;4.66343909411207;1;5.13579843705026;4;4;3;9;"acept";"not furnished"
8.51719319141624;4.33073334028633;1;5.52146091786225;4;2;6;0;"acept";"not furnished"
8.1605182474775;3.80666248977032;0;3.98898404656427;1;2;1;6;"acept";"furnished"
8.69951474821019;4.51085950651685;1;5.93489419561959;3;3;3;0;"acept";"not furnished"
8.03915739047324;3.68887945411394;1;4.24849524204936;2;2;2;10;"acept";"not furnished"
8.34283980427146;3.98898404656427;1;4.38202663467388;2;2;1;5;"acept";"not furnished"
8.29404964010203;3.93182563272433;1;3.95124371858143;1;1;1;2;"not acept";"furnished"
8.41183267575841;4.06044301054642;1;5.19295685089021;3;2;1;11;"acept";"furnished"
7.13727843726039;2.77258872223978;1;4.38202663467388;2;1;0;2;"acept";"not furnished"
9.61580548008435;5.42053499927229;1;5.29831736654804;2;4;1;0;"acept";"not furnished"
8.85366542803745;4.66343909411207;1;5.52146091786225;3;3;2;0;"not acept";"furnished"
7.74066440191724;3.40119738166216;1;4.49980967033027;3;2;0;9;"acept";"not furnished"
7.85748078694253;2.30258509299405;1;3.95124371858143;1;1;0;3;"not acept";"furnished"
7.3132203870903;3.13549421592915;0;4.70048036579242;3;1;1;0;"acept";"not furnished"
8.41183267575841;4.21950770517611;1;5.01063529409626;3;5;3;0;"acept";"furnished"
7.15070145759253;2.83321334405622;1;4.35670882668959;2;1;2;7;"acept";"not furnished"
7.3132203870903;2.99573227355399;0;4.4188406077966;2;3;1;7;"acept";"not furnished"
9.39266192877014;5.03043792139244;1;5.37063802812766;3;4;4;10;"acept";"not furnished"
7.17011954344963;2.99573227355399;1;4.20469261939097;1;1;0;0;"acept";"not furnished"
8.13153071060425;3.78418963391826;1;4.0943445622221;2;1;1;11;"acept";"furnished"
8.1605182474775;3.80666248977032;1;4.91265488573605;3;3;0;12;"acept";"not furnished"
7.00306545878646;2.63905732961526;1;2.99573227355399;1;1;0;1;"not acept";"not furnished"
7.78322401633604;3.43398720448515;1;4.35670882668959;3;1;2;7;"acept";"furnished"
7.75190533307861;2.19722457733622;1;3.73766961828337;1;1;1;2;"acept";"not furnished"
8.88183630500415;4.52178857704904;1;5.7037824746562;4;4;1;11;"acept";"not furnished"
8.29154650988391;3.93182563272433;1;4.9416424226093;2;2;2;8;"acept";"furnished"
7.18538701558042;2.99573227355399;0;5.01063529409626;3;2;1;0;"acept";"not furnished"
8.10167774745457;3.91202300542815;1;5.29831736654804;5;4;5;0;"acept";"not furnished"
8.28147085789517;3.93182563272433;1;4.71849887129509;2;3;2;24;"not acept";"not furnished"
8.8023721336499;4.44265125649032;1;5.94017125272043;3;2;2;9;"acept";"not furnished"
9.39266192877014;5.19849703126583;0;4.31748811353631;3;1;1;1;"not acept";"not furnished"
8.69951474821019;4.34380542185368;1;5.39362754635236;3;5;6;8;"acept";"furnished"
8.9226582995244;4.56434819146784;1;5.63478960316925;4;5;6;1;"not acept";"not furnished"
6.5510803350434;2.19722457733622;0;3.52636052461616;1;1;0;4;"acept";"not furnished"
7.23705902612474;3.04452243772342;1;3.17805383034795;1;1;1;0;"not acept";"not furnished"
8.1605182474775;3.80666248977032;1;4.27666611901606;2;2;1;18;"acept";"not furnished"
7.37775890822787;3.2188758248682;1;3.80666248977032;1;1;1;0;"not acept";"not furnished"
7.82404601085629;3.46573590279973;1;3.63758615972639;1;1;1;4;"acept";"furnished"
8.29404964010203;3.93182563272433;1;4.31748811353631;2;1;0;5;"acept";"furnished"
8.29404964010203;3.93182563272433;1;5.19295685089021;3;2;1;4;"acept";"not furnished"
8.69951474821019;4.34380542185368;1;5.39362754635236;3;4;3;8;"acept";"not furnished"
9.0595174822416;4.86753445045558;1;5.8636311755981;4;4;4;0;"not acept";"furnished"
7.09007683577609;2.77258872223978;1;4.38202663467388;1;1;1;2;"not acept";"not furnished"
8.00636756765025;3.66356164612965;1;4.30406509320417;3;2;1;6;"acept";"not furnished"
7.37775890822787;3.04452243772342;1;4.63472898822964;3;2;2;3;"acept";"not furnished"
8.61613313927114;4.24849524204936;1;3.80666248977032;1;1;1;1;"not acept";"furnished"
8.36637030168165;4.17438726989564;1;5.51745289646471;4;2;2;0;"acept";"not furnished"
7.54960916515453;3.2188758248682;1;4.17438726989564;3;1;1;6;"acept";"furnished"
8.13153071060425;3.78418963391826;1;5.2040066870768;4;4;3;1;"acept";"not furnished"
7.53743003658651;3.17805383034795;1;4.21950770517611;2;2;1;7;"acept";"furnished"
9.39266192877014;5.19849703126583;1;6.68461172766793;4;5;8;0;"acept";"not furnished"
7.60090245954208;3.25809653802148;1;4.66343909411207;2;1;0;0;"acept";"not furnished"
7.37148929521428;3.04452243772342;1;4.35670882668959;3;2;2;1;"acept";"not furnished"
7.9373746961633;3.58351893845611;1;4.86753445045558;3;3;3;23;"acept";"not furnished"
8.26873183211774;3.91202300542815;1;4.60517018598809;3;1;0;6;"acept";"furnished"
8.29404964010203;4.11087386417331;1;5.48063892334199;3;2;6;0;"acept";"not furnished"
9.10497985631836;4.74493212836325;1;5.24702407216049;3;3;1;1;"acept";"not furnished"
8.10167774745457;3.91202300542815;1;4.60517018598809;2;1;2;0;"not acept";"not furnished"
9.61580548008435;5.25227342804663;1;5.5683445037611;3;4;4;8;"acept";"not furnished"
8.94246092682058;4.57471097850338;1;5.7037824746562;4;5;4;9;"acept";"furnished"
9.21034037197618;4.84418708645859;1;6.03068526026126;3;5;4;15;"acept";"not furnished"
7.28276117960559;2.39789527279837;1;4.00733318523247;2;1;1;9;"acept";"not furnished"
8.29404964010203;3.93182563272433;1;4.24849524204936;1;2;1;3;"acept";"not furnished"
9.61580548008435;5.25227342804663;1;6.36302810354046;5;5;4;4;"acept";"not furnished"
7.82404601085629;2.39789527279837;1;4.43081679884331;2;2;2;20;"acept";"not furnished"
6.7093043402583;2.39789527279837;0;4.06044301054642;2;1;1;1;"not acept";"not furnished"
7.49554194388426;3.13549421592915;1;4.00733318523247;1;2;0;17;"not acept";"not furnished"
8.1886891244442;3.8286413964891;1;4.99043258677874;3;3;3;13;"acept";"not furnished"
6.90775527898214;2.56494935746154;1;4.00733318523247;2;1;1;11;"acept";"not furnished"
8.51719319141624;4.15888308335967;1;5.46383180502561;4;5;5;5;"acept";"not furnished"
6.68461172766793;2.56494935746154;1;4.0943445622221;1;1;0;0;"acept";"not furnished"
8.41183267575841;4.21950770517611;1;5.35185813347607;2;2;2;0;"acept";"not furnished"
9.43348392329039;5.06890420222023;1;5.29831736654804;2;4;3;16;"acept";"not furnished"
6.87729607149743;2.56494935746154;1;3.89182029811063;2;1;1;0;"acept";"not furnished"
8.07090608878782;3.71357206670431;1;5.7037824746562;4;5;4;7;"not acept";"not furnished"
7.24422751560335;2.89037175789616;1;4.12713438504509;3;1;2;1;"acept";"not furnished"
8.85366542803745;4.66343909411207;1;5.85793315448346;3;4;2;0;"acept";"furnished"
7.37775890822787;3.04452243772342;1;4.60517018598809;3;2;1;1;"acept";"not furnished"
