"city","animal","furniture","area","fire.insurance","rent.amount","rooms","bathrooms","floor","parking.spaces"
"yes","acept","not furnished",5.53338948872752,4.06044301054642,8.41183267575841,3,3,3,4
"yes","acept","not furnished",3.91202300542815,2.70805020110221,7.01660968389422,2,1,0,0
"yes","acept","not furnished",4.66343909411207,3.43398720448515,7.79564653633459,3,2,6,0
"no","acept","not furnished",3.91202300542815,2.484906649788,6.80239476332431,2,1,3,1
"yes","acept","not furnished",4.55387689160054,4.48863636973214,8.85366542803745,3,2,10,2
"yes","acept","not furnished",5.48063892334199,4.51085950651685,8.69951474821019,3,4,0,3
"yes","not acept","furnished",4.86753445045558,4.4188406077966,8.77955745588373,3,3,4,2
"yes","not acept","furnished",3.71357206670431,4.4188406077966,8.77955745588373,3,2,1,1
"no","acept","not furnished",4.70048036579242,4.02535169073515,8.21608809863232,3,3,0,2
"yes","acept","furnished",6.5792512120101,5.25749537202778,9.45328655058657,4,6,0,5
"yes","acept","furnished",5.59842195899838,4.82028156560504,9.18533020897202,4,5,19,3
"no","not acept","furnished",3.13549421592915,2.56494935746154,6.89770494312864,1,1,0,0
"yes","acept","not furnished",4.24849524204936,3.13549421592915,7.49554194388426,2,2,3,2
"yes","acept","not furnished",5.29831736654804,4.15888308335967,8.51719319141624,4,3,6,3
"yes","acept","furnished",5.07517381523383,3.36729582998647,7.71868549519847,3,2,3,2
"yes","acept","not furnished",3.55534806148941,2.63905732961526,7.00306545878646,1,1,0,0
"yes","acept","not furnished",3.98898404656427,3.80666248977032,8.1605182474775,1,2,7,0
"yes","acept","not furnished",3.68887945411394,2.56494935746154,6.90775527898214,1,1,1,0
"yes","acept","not furnished",6.10924758276437,4.84418708645859,9.21034037197618,4,6,0,4
"yes","acept","not furnished",5.52146091786225,3.73766961828337,8.10167774745457,3,4,18,4
"yes","acept","not furnished",5.13579843705026,3.46573590279973,7.82364593083495,4,4,11,3
"yes","acept","furnished",5.41610040220442,4.51085950651685,8.86869477658097,4,5,10,4
"yes","acept","not furnished",3.68887945411394,2.56494935746154,6.90775527898214,1,1,1,0
"yes","not acept","not furnished",4.34380542185368,4.36944785246702,8.73230457103318,3,2,14,2
"yes","not acept","not furnished",4.78749174278205,4.33073334028633,8.51719319141624,4,2,0,2
"yes","acept","not furnished",3.3322045101752,3.29583686600433,7.64969262371151,1,1,1,0
"yes","acept","not furnished",6.21460809842219,5.27811465923052,9.47270463644367,5,4,0,6
"yes","not acept","not furnished",3.91202300542815,2.70805020110221,7.07326971745971,2,1,2,1
"yes","acept","not furnished",5.63478960316925,4.70953020131233,8.89836560695536,4,4,0,8
"yes","acept","furnished",4.38202663467388,4.57471097850338,8.94246092682058,2,2,15,1
"yes","acept","not furnished",6.42971947803914,5.25227342804663,9.61580548008435,4,6,1,4
"yes","acept","not furnished",5.35658627467201,4.74493212836325,9.10497985631836,3,3,9,3
"yes","acept","not furnished",4.52178857704904,3.25809653802148,7.60090245954208,3,2,3,1
"yes","acept","not furnished",5.01063529409626,4.91998092582813,9.28173036806286,3,4,6,3
"yes","acept","not furnished",4.38202663467388,3.8286413964891,8.00636756765025,3,4,0,1
"yes","acept","not furnished",5.99146454710798,4.21950770517611,8.41183267575841,5,4,0,3
"yes","acept","furnished",2.99573227355399,3.13549421592915,7.49554194388426,1,1,0,0
"yes","not acept","not furnished",3.97029191355212,3.09104245335832,7.4265490723973,1,1,3,0
"yes","acept","not furnished",5.85793315448346,4.56434819146784,8.9226582995244,4,3,10,4
"yes","acept","not furnished",3.55534806148941,3.13549421592915,7.49554194388426,1,1,4,0
"yes","acept","not furnished",3.91202300542815,3.09104245335832,7.24422751560335,1,1,0,0
"yes","acept","not furnished",4.89783979995091,3.80666248977032,8.1605182474775,3,3,4,1
"no","acept","not furnished",4.99721227376411,3.09104245335832,7.43838353004431,3,2,14,0
"yes","acept","not furnished",4.45434729625351,3.46573590279973,7.82404601085629,2,1,5,1
"yes","acept","furnished",5.09375020080676,4.62497281328427,8.98719682066197,2,3,18,2
"yes","acept","not furnished",5.7037824746562,4.83628190695148,9.20029003612268,3,4,18,3
"no","not acept","not furnished",4.54329478227,3.09104245335832,7.43838353004431,3,2,1,1
"yes","acept","not furnished",3.52636052461616,3.89182029811063,8.24275634571448,1,1,4,1
"no","not acept","furnished",3.91202300542815,3.43398720448515,7.78322401633604,2,1,7,1
"yes","acept","not furnished",5.29831736654804,4.00733318523247,8.1886891244442,3,2,0,3
"yes","acept","not furnished",6.39692965521615,5.19849703126583,9.39266192877014,4,5,0,6
"yes","acept","furnished",3.2188758248682,3.71357206670431,8.07090608878782,1,1,11,1
"no","acept","not furnished",6.68461172766793,5.42053499927229,9.61580548008435,4,7,0,4
"yes","acept","furnished",3.63758615972639,2.07944154167984,7.60090245954208,1,1,1,1
"no","acept","furnished",6.21460809842219,4.61512051684126,8.98092720764838,3,7,14,5
"yes","acept","furnished",4.02535169073515,3.55534806148941,7.90100705199242,1,1,9,0
"yes","acept","not furnished",4.45434729625351,3.2188758248682,7.54960916515453,2,2,4,1
"yes","acept","not furnished",5.16478597392351,3.2188758248682,7.37775890822787,1,1,0,2
"yes","not acept","furnished",3.8286413964891,4.57471097850338,8.93590352627442,1,1,8,1
"yes","acept","not furnished",3.25809653802148,3.80666248977032,8.1605182474775,1,1,3,0
"yes","acept","furnished",5.29831736654804,3.85014760171006,8.21608809863232,4,5,3,3
"yes","acept","not furnished",3.80666248977032,3.55534806148941,7.90100705199242,1,1,5,0
"yes","not acept","not furnished",4.78749174278205,2.94443897916644,7.27931883541462,2,2,4,1
"yes","acept","furnished",4.49980967033027,2.63905732961526,7.39694860262101,3,2,2,1
"yes","acept","furnished",5.34233425196481,4.8283137373023,9.19013766465866,4,4,10,5
"yes","not acept","furnished",5.94017125272043,5.09375020080676,9.29099827499364,4,6,0,1
"yes","acept","not furnished",4.65396035015752,3.46573590279973,7.82003798945875,2,2,2,1
"yes","acept","not furnished",4.95582705760126,3.80666248977032,8.17470288246946,2,3,18,2
"no","acept","not furnished",4.53259949315326,3.09104245335832,7.43838353004431,3,2,2,2
"yes","acept","not furnished",4.0943445622221,3.04452243772342,7.37775890822787,2,1,5,1
"yes","acept","not furnished",5.48063892334199,3.80666248977032,8.1605182474775,3,3,1,5
"no","acept","not furnished",3.78418963391826,2.77258872223978,7.09007683577609,1,1,2,1
"yes","not acept","furnished",5.37063802812766,4.34380542185368,8.69951474821019,4,4,16,2
"yes","acept","not furnished",4.11087386417331,3.09104245335832,7.43838353004431,2,2,14,2
"yes","acept","not furnished",4.29045944114839,3.80666248977032,8.1605182474775,2,2,7,1
"yes","acept","not furnished",5.2257466737132,4.62497281328427,8.98719682066197,3,4,2,3
"yes","acept","not furnished",5.58724865840025,4.29045944114839,8.47637119689598,3,6,0,6
"yes","not acept","furnished",4.17438726989564,3.66356164612965,8.02289686960146,1,1,1,0
"yes","acept","not furnished",3.91202300542815,3.04452243772342,7.37775890822787,2,1,5,1
"yes","acept","furnished",6.39692965521615,4.9416424226093,9.13776967914135,4,5,0,8
"yes","acept","not furnished",4.60517018598809,3.43398720448515,7.60090245954208,2,2,0,2
"no","acept","not furnished",4.24849524204936,2.56494935746154,6.90775527898214,1,1,14,1
"yes","not acept","furnished",5.4249500174814,5.03043792139244,9.39266192877014,3,4,18,4
"yes","acept","furnished",5.85220247977447,4.56434819146784,8.92412389168601,4,4,15,1
"yes","acept","not furnished",5.99146454710798,4.69134788222914,8.88183630500415,4,2,0,8
"yes","acept","not furnished",5.7037824746562,4.11087386417331,8.29404964010203,4,3,0,3
"yes","acept","not furnished",5.19295685089021,4.48863636973214,8.85366542803745,3,2,11,2
"yes","acept","not furnished",5.605802066296,4.31748811353631,8.68270762989381,3,4,15,3
"yes","not acept","not furnished",3.2188758248682,2.77258872223978,7.09007683577609,1,1,1,0
"yes","not acept","not furnished",3.95124371858143,1.6094379124341,7.2283884515736,1,1,1,1
"yes","acept","furnished",4.60517018598809,3.95124371858143,8.30943074214033,3,3,11,2
"yes","not acept","furnished",3.68887945411394,4.15888308335967,8.51719319141624,1,1,4,1
"yes","acept","furnished",3.89182029811063,3.58351893845611,7.93020620668468,1,2,13,1
"yes","not acept","furnished",3.55534806148941,2.77258872223978,7.13089883029635,1,1,5,1
"no","acept","not furnished",6.39692965521615,4.4188406077966,8.61250337122056,3,3,0,4
"yes","not acept","not furnished",5.88610403145016,4.79579054559674,8.98719682066197,4,4,0,3
"yes","acept","furnished",4.8283137373023,4.00733318523247,8.1886891244442,2,2,0,1
"yes","acept","not furnished",4.91265488573605,4.35670882668959,8.7160440501614,3,4,13,3
"yes","not acept","furnished",3.80666248977032,4.63472898822964,8.99961934066053,1,1,10,1
"no","acept","not furnished",4.00733318523247,2.56494935746154,6.89770494312864,2,1,3,1
"yes","not acept","not furnished",4.90527477843843,4.23410650459726,8.59785109443369,3,3,4,1
"yes","acept","not furnished",4.24849524204936,3.63758615972639,8.0013550258267,3,2,3,1
"yes","not acept","not furnished",2.94443897916644,2.77258872223978,7.09007683577609,1,1,0,0
"yes","acept","not furnished",4.24849524204936,3.46573590279973,7.82404601085629,1,1,3,1
"yes","acept","not furnished",4.84418708645859,3.68887945411394,7.86326672400957,2,2,0,3
"yes","acept","not furnished",5.01063529409626,4.72738781871234,8.9226582995244,4,3,0,3
"yes","acept","furnished",3.91202300542815,2.63905732961526,7.00306545878646,2,1,5,1
"yes","not acept","furnished",3.49650756146648,3.73766961828337,8.10167774745457,1,1,20,1
"yes","acept","not furnished",3.61091791264422,2.56494935746154,7.43838353004431,1,1,2,1
"yes","acept","not furnished",4.57471097850338,3.89182029811063,8.25582842728183,3,2,6,1
"yes","not acept","furnished",4.24849524204936,3.73766961828337,8.10470346837111,1,1,8,1
"yes","acept","not furnished",4.30406509320417,3.2188758248682,7.54960916515453,3,2,9,2
"yes","acept","not furnished",5.97888576490112,4.51085950651685,8.69951474821019,4,5,0,3
"yes","acept","not furnished",4.78749174278205,2.30258509299405,6.63463335786169,1,2,0,0
"no","not acept","not furnished",5.01063529409626,4.11087386417331,8.29404964010203,4,3,0,4
"yes","acept","not furnished",5.7037824746562,3.46573590279973,7.82404601085629,4,4,1,4
"yes","acept","not furnished",4.70953020131233,3.91202300542815,8.26873183211774,2,2,11,1
"yes","acept","not furnished",6.21460809842219,5.27811465923052,9.47270463644367,4,6,0,4
"yes","acept","not furnished",4.65396035015752,3.17805383034795,7.34923082461333,2,1,0,0
"yes","acept","not furnished",3.95124371858143,3.36729582998647,7.71824095195932,1,1,2,1
"yes","not acept","furnished",3.46573590279973,3.73766961828337,8.08641027532378,1,1,2,1
"yes","acept","not furnished",5.29831736654804,3.8286413964891,8.1886891244442,3,2,4,1
"no","acept","not furnished",5.88332238848828,4.51085950651685,8.69951474821019,4,5,0,8
"yes","acept","not furnished",4.78749174278205,4.24849524204936,8.61250337122056,3,2,14,2
"yes","not acept","furnished",4.60517018598809,4.62497281328427,8.98719682066197,2,3,1,0
"yes","acept","furnished",4.95582705760126,4.23410650459726,8.60153433984999,3,2,6,2
"no","acept","not furnished",4.48863636973214,3.2188758248682,7.54802896993501,3,2,5,2
"yes","acept","not furnished",4.76217393479776,3.55534806148941,7.90100705199242,3,4,14,4
"no","acept","not furnished",3.93182563272433,2.56494935746154,6.88755257166462,2,1,2,0
"no","acept","not furnished",4.27666611901606,3.3322045101752,7.69621263934641,2,2,9,1
"yes","acept","not furnished",5.14749447681345,4.24849524204936,8.61250337122056,4,5,9,3
"yes","acept","not furnished",3.40119738166216,3.13549421592915,7.46737106691756,1,1,1,0
"yes","acept","not furnished",6.19031540585315,4.40671924726425,8.76405326934776,4,3,0,3
"yes","acept","not furnished",3.13549421592915,3.29583686600433,7.64969262371151,1,1,23,0
"yes","acept","not furnished",5.29831736654804,4.46590811865458,8.8246778911642,3,4,8,3
"yes","acept","not furnished",5.07517381523383,4.06044301054642,8.41183267575841,3,3,1,1
"yes","not acept","furnished",4.84418708645859,4.48863636973214,8.85366542803745,3,3,17,2
"no","acept","not furnished",4.70048036579242,3.36729582998647,7.54960916515453,3,1,0,2
"yes","not acept","not furnished",3.68887945411394,2.77258872223978,6.94697599213542,1,1,0,0
"yes","acept","not furnished",3.66356164612965,2.63905732961526,6.98471632011827,1,1,4,1
"yes","acept","not furnished",5.63478960316925,4.59511985013459,8.7826296549207,3,3,0,4
"yes","acept","not furnished",4.91265488573605,3.3322045101752,7.69621263934641,3,3,5,2
"yes","acept","not furnished",6.08677472691231,4.49980967033027,8.69114649853968,6,7,0,0
"yes","acept","furnished",5.03695260241363,4.21950770517611,8.41183267575841,4,2,1,2
"no","acept","not furnished",4.24849524204936,2.56494935746154,6.90775527898214,1,1,9,1
"no","acept","not furnished",4.04305126783455,2.39789527279837,6.68461172766793,2,1,2,0
"yes","acept","not furnished",5.27299955856375,4.85203026391962,9.04782144247841,3,4,0,3
"yes","acept","not furnished",5.24702407216049,4.02535169073515,8.21608809863232,3,2,0,1
"yes","not acept","not furnished",5.52146091786225,4.04305126783455,8.22684089040858,3,4,0,3
"yes","acept","not furnished",4.58496747867057,3.29583686600433,7.64969262371151,3,3,6,2
"yes","not acept","not furnished",4.0943445622221,2.77258872223978,7.09007683577609,2,3,5,2
"yes","acept","not furnished",5.14166355650266,4.17438726989564,8.53699581871242,3,3,13,1
"yes","not acept","not furnished",3.63758615972639,2.94443897916644,7.27931883541462,1,1,2,0
"yes","not acept","not furnished",5.06890420222023,3.80666248977032,8.1605182474775,3,2,7,1
"yes","acept","not furnished",4.53259949315326,3.46573590279973,7.82404601085629,2,2,2,1
"yes","acept","not furnished",4.86753445045558,4.11087386417331,8.29404964010203,3,3,0,3
"yes","not acept","not furnished",3.91202300542815,2.63905732961526,6.80239476332431,2,1,0,0
"yes","acept","not furnished",4.26267987704132,3.46573590279973,7.82404601085629,3,2,2,1
"no","acept","not furnished",4.12713438504509,3.63758615972639,7.99799931797973,3,2,12,1
"yes","acept","not furnished",5.42053499927229,4.47733681447821,8.83927669058535,3,4,6,3
"yes","acept","not furnished",3.04452243772342,3.71357206670431,8.07090608878782,1,1,2,0
"yes","acept","not furnished",4.0943445622221,2.89037175789616,7.20266119652324,2,1,11,1
"yes","acept","not furnished",5.27811465923052,3.91202300542815,8.10167774745457,3,3,0,4
"yes","acept","not furnished",3.17805383034795,3.3322045101752,7.67322312112171,1,1,2,0
"yes","acept","not furnished",6.21460809842219,5.25227342804663,9.61580548008435,3,5,11,2
"yes","acept","furnished",5.99146454710798,5.42053499927229,9.61580548008435,3,4,0,4
"yes","not acept","not furnished",5.52146091786225,5.01727983681492,9.21034037197618,4,3,0,2
"yes","not acept","not furnished",4.97673374242057,3.66356164612965,8.02289686960146,3,4,10,3
"yes","not acept","furnished",3.80666248977032,3.13549421592915,7.49554194388426,1,1,10,1
"yes","not acept","furnished",3.49650756146648,2.83321334405622,7.17011954344963,1,1,13,1
"yes","acept","furnished",4.96284463025991,4.84418708645859,9.21034037197618,3,4,5,3
"yes","acept","not furnished",4.49980967033027,3.46573590279973,7.82404601085629,2,1,9,0
"no","not acept","not furnished",4.24849524204936,3.13549421592915,7.49554194388426,2,1,2,1
"yes","not acept","furnished",3.71357206670431,3.73766961828337,8.10167774745457,1,1,19,1
"yes","acept","not furnished",3.68887945411394,2.83321334405622,7.00306545878646,1,1,0,0
"yes","acept","not furnished",6.47697236288968,5.00394630594546,9.20029003612268,3,7,0,2
"no","acept","not furnished",4.44265125649032,2.99573227355399,7.3132203870903,3,2,7,1
"yes","acept","not furnished",4.17438726989564,2.07944154167984,7.743269700829,2,1,3,1
"yes","acept","not furnished",4.17438726989564,3.71357206670431,8.07090608878782,2,2,21,2
"yes","acept","not furnished",4.44265125649032,3.2188758248682,7.54960916515453,3,1,6,2
"yes","acept","not furnished",4.20469261939097,2.83321334405622,7.17011954344963,2,1,3,0
"yes","acept","not furnished",5.42053499927229,5.03043792139244,9.39266192877014,4,5,14,6
"yes","not acept","not furnished",3.63758615972639,3.3322045101752,7.69621263934641,1,1,12,0
"yes","acept","not furnished",4.60517018598809,4.33073334028633,8.6978466911095,2,4,10,2
"yes","acept","not furnished",5.24174701505964,5.03043792139244,9.39266192877014,4,4,12,4
"yes","acept","not furnished",4.60517018598809,3.89182029811063,8.25842246245888,2,1,0,0
"yes","acept","not furnished",5.13579843705026,3.43398720448515,7.62559507213245,3,2,0,1
"no","acept","not furnished",4.31748811353631,3.43398720448515,7.78322401633604,2,2,3,1
"yes","acept","not furnished",5.76832099579377,5.19849703126583,9.39266192877014,3,4,0,3
"yes","acept","furnished",3.40119738166216,3.73766961828337,8.10167774745457,1,1,13,1
"no","acept","furnished",3.85014760171006,3.63758615972639,7.99294454731811,1,1,2,1
"yes","not acept","not furnished",4.49980967033027,3.13549421592915,7.49554194388426,2,2,2,0
"yes","not acept","not furnished",4.40671924726425,3.58351893845611,7.9373746961633,2,2,15,0
"yes","not acept","furnished",4.24849524204936,3.46573590279973,7.82404601085629,2,2,6,0
"yes","acept","not furnished",4.20469261939097,3.58351893845611,7.95155933115525,2,2,1,1
"yes","acept","not furnished",5.49306144334055,4.69134788222914,9.0595174822416,3,2,5,1
"yes","acept","not furnished",5.91350300563827,4.61512051684126,8.97461803845511,4,6,8,0
"yes","not acept","not furnished",4.24849524204936,2.99573227355399,7.3132203870903,2,2,1,1
"yes","acept","not furnished",5.41610040220442,4.29045944114839,8.47637119689598,2,2,0,3
"yes","acept","not furnished",5.07517381523383,4.21950770517611,8.41183267575841,4,4,0,5
"yes","acept","not furnished",4.97673374242057,3.80666248977032,7.99799931797973,2,2,0,1
"yes","acept","not furnished",5.80513496891649,5.25227342804663,9.61580548008435,5,4,17,3
"no","not acept","not furnished",4.69134788222914,3.40119738166216,7.74066440191724,4,3,6,2
"no","acept","not furnished",4.06044301054642,3.73766961828337,8.10167774745457,1,1,6,1
"no","acept","furnished",3.85014760171006,1.94591014905531,6.30991827822652,1,1,1,0
"yes","acept","furnished",4.0943445622221,2.07944154167984,7.27655640271871,2,2,2,1
"yes","acept","not furnished",5.95064255258773,4.62497281328427,8.98719682066197,5,5,13,3
"yes","acept","not furnished",5.56068163101553,4.79579054559674,8.98719682066197,2,5,0,5
"yes","acept","not furnished",3.73766961828337,3.09104245335832,7.45298232946546,1,1,8,1
"no","acept","not furnished",4.85203026391962,3.85014760171006,8.21608809863232,3,3,3,2
"yes","acept","not furnished",5.62040086571715,4.30406509320417,8.49699048409872,4,5,0,4
"yes","acept","not furnished",5.85793315448346,4.66343909411207,8.85366542803745,4,2,0,8
"yes","acept","not furnished",4.31748811353631,2.99573227355399,7.3132203870903,2,2,1,1
"no","acept","not furnished",4.9416424226093,3.25809653802148,7.60090245954208,3,2,5,1
"yes","acept","furnished",3.85014760171006,4.76217393479776,9.12695876303713,1,1,3,1
"yes","acept","furnished",4.24849524204936,3.8286413964891,8.19201691453688,3,1,14,1
"yes","acept","furnished",4.84418708645859,3.49650756146648,7.67322312112171,3,2,0,2
"yes","acept","not furnished",5.88610403145016,3.29583686600433,7.64491934495886,3,5,22,4
"yes","acept","not furnished",3.73766961828337,3.40119738166216,7.75147531802146,1,1,9,1
"no","acept","not furnished",4.38202663467388,2.94443897916644,7.27931883541462,3,2,2,1
"yes","acept","not furnished",4.85981240436167,3.40119738166216,7.74066440191724,3,2,1,1
"yes","acept","not furnished",5.01063529409626,3.52636052461616,7.70526247486633,3,2,0,2
"yes","acept","not furnished",4.00733318523247,2.63905732961526,6.99117688712121,2,1,3,1
"yes","acept","not furnished",4.38202663467388,4.15888308335967,8.51719319141624,3,2,11,1
"no","acept","not furnished",4.9416424226093,4.18965474202643,8.55641390456952,1,2,15,2
"yes","not acept","not furnished",5.01063529409626,4.02535169073515,8.38935981990635,4,2,13,2
"yes","acept","not furnished",5.52942908751142,5.19849703126583,9.39266192877014,3,4,0,1
"yes","acept","not furnished",4.12713438504509,3.46573590279973,7.80384330353877,3,2,5,1
"yes","acept","not furnished",4.38202663467388,3.25809653802148,7.43838353004431,2,2,0,2
"no","acept","not furnished",4.38202663467388,3.43398720448515,7.78322401633604,2,3,7,2
"yes","not acept","not furnished",3.91202300542815,3.2188758248682,7.54960916515453,2,1,8,1
"yes","acept","not furnished",4.17438726989564,2.89037175789616,7.25134498337221,2,1,2,1
"yes","acept","not furnished",4.04305126783455,3.40119738166216,7.74066440191724,2,2,3,1
"yes","acept","not furnished",5.4380793089232,4.15888308335967,8.51719319141624,4,4,1,2
"no","acept","not furnished",4.12713438504509,2.19722457733622,6.56385552653213,2,1,1,0
"yes","acept","furnished",5.10594547390058,4.34380542185368,8.69951474821019,3,3,3,2
"yes","not acept","not furnished",5.04342511691925,3.93182563272433,8.29404964010203,3,2,6,1
"no","not acept","furnished",5.19849703126583,4.56434819146784,8.9226582995244,3,4,12,3
"no","acept","not furnished",3.91202300542815,2.19722457733622,6.5510803350434,1,1,4,1
"yes","acept","not furnished",4.31748811353631,2.99573227355399,7.3132203870903,2,1,10,2
"yes","not acept","not furnished",4.38202663467388,3.58351893845611,7.95050243480885,3,1,0,0
"yes","acept","not furnished",5.8805329864007,4.4188406077966,8.77955745588373,4,5,12,3
"yes","acept","not furnished",4.30406509320417,3.93182563272433,8.29404964010203,2,3,2,1
"yes","acept","not furnished",4.68213122712422,3.85014760171006,8.20385137218388,3,2,10,1
"yes","acept","not furnished",4.78749174278205,4.40671924726425,8.59415423255237,2,3,0,2
"yes","acept","not furnished",5.24702407216049,3.73766961828337,8.08948247436075,3,3,5,2
"yes","acept","not furnished",5.18178355029209,3.98898404656427,8.35467426191846,3,2,8,3
"yes","not acept","not furnished",4.38202663467388,3.49650756146648,7.84384863815247,2,2,9,0
"no","acept","furnished",5.01063529409626,3.97029191355212,8.1605182474775,3,2,0,4
"yes","acept","not furnished",5.85793315448346,4.24849524204936,8.43381158247719,7,4,0,2
"yes","acept","furnished",5.19849703126583,4.77068462446567,9.13776967914135,3,5,22,4
"yes","not acept","furnished",4.02535169073515,3.13549421592915,7.49554194388426,1,1,7,1
"no","acept","not furnished",4.78749174278205,3.61091791264422,7.78322401633604,2,1,0,4
"yes","acept","not furnished",4.49980967033027,3.52636052461616,7.69621263934641,2,2,0,1
"yes","acept","furnished",4.11087386417331,3.40119738166216,7.7621706071382,1,2,4,1
"yes","acept","furnished",5.07517381523383,4.26267987704132,8.63052187672324,4,3,20,2
"yes","acept","not furnished",4.60517018598809,3.3322045101752,7.69621263934641,3,1,1,0
"yes","acept","not furnished",5.18738580584075,4.26267987704132,8.63052187672324,3,2,3,1
"yes","acept","not furnished",4.74493212836325,3.29583686600433,7.64969262371151,3,3,1,2
"yes","not acept","not furnished",5.8348107370626,4.51085950651685,8.69951474821019,5,6,0,5
"yes","acept","furnished",5.64190707093811,4.84418708645859,9.21034037197618,4,4,19,3
"yes","acept","furnished",3.40119738166216,2.83321334405622,7.18387071506245,1,1,1,0
"yes","not acept","furnished",3.55534806148941,3.3322045101752,7.69621263934641,1,1,12,1
"yes","acept","not furnished",4.06044301054642,2.99573227355399,7.3132203870903,2,1,14,1
"yes","acept","not furnished",4.39444915467244,3.09104245335832,7.43838353004431,3,2,12,1
"yes","acept","furnished",5.41164605185504,5.03043792139244,9.39266192877014,3,4,12,3
"yes","acept","furnished",4.0943445622221,4.07753744390572,8.43381158247719,1,1,2,1
"yes","acept","not furnished",4.47733681447821,3.61091791264422,7.97246601597457,3,3,5,2
"yes","acept","furnished",4.38202663467388,3.71357206670431,8.07090608878782,2,2,9,1
"yes","acept","not furnished",5.52146091786225,4.24849524204936,8.43381158247719,3,3,0,3
"yes","acept","not furnished",4.27666611901606,3.55534806148941,7.91935619066062,2,1,9,1
"yes","acept","not furnished",6.47697236288968,4.85203026391962,9.04782144247841,4,6,0,6
"yes","acept","furnished",4.29045944114839,3.66356164612965,8.00636756765025,1,1,8,0
"yes","acept","furnished",4.83628190695148,4.07753744390572,8.43381158247719,2,3,6,2
"yes","acept","not furnished",3.91202300542815,2.94443897916644,7.09007683577609,2,1,0,0
"yes","acept","not furnished",3.87120101090789,3.17805383034795,7.53101633207792,2,1,7,1
"no","acept","not furnished",4.44265125649032,3.49650756146648,7.86326672400957,3,2,9,2
"yes","not acept","not furnished",3.95124371858143,3.46573590279973,7.82404601085629,1,1,11,1
"yes","not acept","furnished",5.52146091786225,4.62497281328427,8.98719682066197,4,4,5,3
"yes","not acept","not furnished",3.68887945411394,2.484906649788,6.65929391968364,1,1,0,0
"yes","not acept","furnished",3.73766961828337,3.73766961828337,8.10167774745457,1,1,11,1
"yes","acept","furnished",5.10594547390058,4.79579054559674,9.15904707758863,4,5,4,2
"yes","not acept","furnished",4.92725368515721,4.89783979995091,9.25913053614561,2,3,3,2
"yes","not acept","not furnished",3.63758615972639,3.2188758248682,7.40853056689463,1,1,0,0
"no","not acept","not furnished",5.29831736654804,4.79579054559674,8.98719682066197,4,5,0,2
"yes","acept","not furnished",3.55534806148941,2.56494935746154,6.92755790627832,1,1,1,1
"yes","acept","furnished",4.31748811353631,4.34380542185368,8.69951474821019,2,1,4,1
"yes","acept","not furnished",4.60517018598809,4.00733318523247,8.1886891244442,3,4,0,4
"yes","acept","not furnished",5.65948221575962,4.21950770517611,8.40670845824097,3,3,0,4
"yes","acept","not furnished",5.88610403145016,4.94875989037817,9.3101857069459,4,4,4,2
"yes","acept","not furnished",4.12713438504509,4.48863636973214,8.85366542803745,2,2,7,3
"yes","not acept","not furnished",4.38202663467388,3.13549421592915,7.3132203870903,2,2,0,1
"yes","acept","not furnished",3.76120011569356,2.83321334405622,7.17625453201714,2,1,8,0
"yes","acept","not furnished",5.05624580534831,4.06044301054642,8.41183267575841,3,2,7,0
"yes","acept","not furnished",4.24849524204936,2.56494935746154,6.92755790627832,3,1,1,1
"no","acept","furnished",4.02535169073515,2.89037175789616,7.20785987143248,1,1,6,1
"yes","acept","furnished",4.43081679884331,4.47733681447821,8.83927669058535,2,3,25,2
"yes","acept","not furnished",4.8283137373023,3.80666248977032,8.1605182474775,4,3,6,2
"yes","acept","not furnished",4.12713438504509,2.89037175789616,7.24422751560335,1,1,4,0
"yes","acept","furnished",4.39444915467244,3.89182029811063,8.24275634571448,2,2,19,2
"yes","not acept","not furnished",4.49980967033027,3.13549421592915,7.49554194388426,2,2,1,0
"yes","acept","not furnished",4.33073334028633,2.99573227355399,7.35179986905778,3,2,3,1
"no","acept","not furnished",4.12713438504509,2.19722457733622,6.56385552653213,2,1,1,0
"yes","acept","furnished",5.48063892334199,4.4188406077966,8.77955745588373,3,2,7,0
"yes","acept","furnished",3.66356164612965,3.3322045101752,7.69621263934641,1,1,15,1
"yes","acept","not furnished",3.93182563272433,3.46573590279973,7.81075811652936,2,1,23,1
"yes","not acept","not furnished",5.13579843705026,4.24849524204936,8.61250337122056,3,6,9,3
"yes","acept","furnished",5.52146091786225,4.51085950651685,8.69951474821019,3,2,0,2
"yes","not acept","furnished",3.55534806148941,3.80666248977032,8.15651022607997,1,1,3,1
"yes","not acept","not furnished",5.29831736654804,3.76120011569356,7.9373746961633,3,3,0,2
"no","acept","not furnished",4.99043258677874,4.11087386417331,8.47637119689598,4,3,8,3
"yes","acept","furnished",3.68887945411394,1.79175946922805,7.51316354523408,1,1,2,0
"yes","acept","furnished",4.20469261939097,3.49650756146648,7.86326672400957,1,1,14,1
"no","acept","not furnished",6.09807428216624,4.4188406077966,8.61250337122056,4,4,0,0
"yes","acept","not furnished",5.57972982598622,4.56434819146784,8.9226582995244,4,4,1,2
"yes","acept","furnished",4.86753445045558,4.20469261939097,8.38935981990635,2,2,0,2
"yes","acept","not furnished",3.66356164612965,3.46573590279973,7.82404601085629,1,1,5,1
"yes","not acept","not furnished",4.70048036579242,3.68887945411394,8.05484022110102,3,2,3,1
